graph,condition,run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
sachs,shared,20260820T064424Z,2026-08-20T06:46:17.100207+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,0.119,0.9090909090909091,0.5882352941176471,0.7142857142857143,1.0,0.5454545454545454,0.35294117647058826,0.42857142857142855,12,1.0,3,3,11,0,3,,,,,,,,,,,,,,,,,0.714286,,,,,,,,,,,,,,
sachs,anon,20260820T064424Z,2026-08-20T06:46:15.246189+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,2.717,0.9230769230769231,0.7058823529411765,0.8000000000000002,1.0,0.3076923076923077,0.23529411764705882,0.26666666666666666,14,1.0,3,3,13,0,3,48,48,0,0.413793,-1,-1,2.48526,0.0,1.0,,,0,,3,2,1,0.827586,4,8,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:13.242471+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,4.959,1.0,0.9411764705882353,0.9696969696969697,1.0,0.9375,0.8823529411764706,0.9090909090909091,2,1.0,3,3,16,0,3,48,0,0,0.909091,-1,-1,1.64899,0.0,1.0,,,,,0,4,,0.827586,4,8,0.5,0,4,,,,,,,,,
sachs,anon,20260820T064424Z,2026-08-20T06:46:15.800828+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260820,2654167437,11,17,300,150,4,3,17,17,success,,3.261,1.0,0.8823529411764706,0.9375,1.0,0.9333333333333333,0.8235294117647058,0.8749999999999999,3,1.0,3,3,15,0,3,48,48,0,0.875,-1,-1,3.17805,0.0,1.0,,,0,,0,3,1,0.827586,4,8,0.5,0,3,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:17.228863+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,3.284,0.9090909090909091,0.5882352941176471,0.7142857142857143,1.0,0.45454545454545453,0.29411764705882354,0.35714285714285715,13,1.0,3,3,11,0,3,48,48,0,0.5,-1,-1,3.17806,0.0,1.0,,,0,,4,1,1,0.714286,4,7,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:18.209911+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,3.125,0.9090909090909091,0.5882352941176471,0.7142857142857143,1.0,0.36363636363636365,0.23529411764705882,0.2857142857142857,14,0.75,4,3,11,0,4,48,48,0,0.5,-1,-1,3.17805,0.0,1.0,,,0,,2,2,1,0.714286,4,7,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:19.064988+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,2.596,1.0,0.7647058823529411,0.8666666666666666,1.0,0.6923076923076923,0.5294117647058824,0.5999999999999999,8,1.0,2,3,13,0,2,48,48,0,0.6,-1,-1,3.17805,0.0,1.0,,,0,,1,3,1,0.714286,4,7,0.5,1,3,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:17.969869+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,4.034,0.9090909090909091,0.5882352941176471,0.7142857142857143,1.0,0.36363636363636365,0.23529411764705882,0.2857142857142857,14,1.0,3,3,11,0,3,48,48,0,0.5,-1,-1,3.68156,0.0,1.0,,,0,,2,2,1,0.714286,4,7,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:21.665347+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,1.001,1.0,0.8235294117647058,0.9032258064516129,1.0,0.7857142857142857,0.6470588235294118,0.7096774193548386,6,1.0,1,3,14,0,1,48,0,0,0.709677,-1,-1,1.38629,0.0,1.0,,,,,1,4,,0.714286,4,7,0.5,1,4,,,,,,,,,
sachs,named,20260820T064424Z,2026-08-20T06:46:17.135810+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,6.511,0.9090909090909091,0.5882352941176471,0.7142857142857143,1.0,0.6363636363636364,0.4117647058823529,0.5,11,0.75,4,3,11,0,4,48,48,0,0.5,-1,-1,3.54254,0.0,1.0,,,0,,0,0,1,0.714286,4,7,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:21.339499+00:00,study2_semantic,probe_random_edits,,none,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,3.086,0.9166666666666666,0.6470588235294118,0.7586206896551724,1.0,0.5,0.35294117647058826,0.41379310344827586,12,1.0,3,3,12,0,3,48,0,0,0.5,-1,-1,2.97005,0.0,1.0,,,,,4,4,,0.714286,4,7,0.5,0,1,,,,,,,,,
sachs,anon,20260820T064424Z,2026-08-20T06:46:22.009241+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,3.675,0.9090909090909091,0.5882352941176471,0.7142857142857143,1.0,0.45454545454545453,0.29411764705882354,0.35714285714285715,13,1.0,3,3,11,0,3,48,48,0,0.5,-1,-1,3.17806,0.0,1.0,,,0,,4,4,1,0.714286,4,7,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,anon,20260820T064424Z,2026-08-20T06:46:22.670066+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,3.571,0.9090909090909091,0.5882352941176471,0.7142857142857143,1.0,0.45454545454545453,0.29411764705882354,0.35714285714285715,13,1.0,3,3,11,0,3,48,48,0,0.5,-1,-1,3.17806,0.0,1.0,,,0,,4,1,1,0.714286,4,7,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:26.249578+00:00,study2_semantic,oracle,,none,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,0.012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,3,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sachs,shared,20260820T064424Z,2026-08-20T06:46:26.262517+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,0.081,1.0,0.5294117647058824,0.6923076923076924,1.0,0.7777777777777778,0.4117647058823529,0.5384615384615384,10,1.0,3,3,9,0,3,,,,,,,,,,,,,,,,,0.692308,,,,,,,,,,,,,,
sachs,anon,20260820T064424Z,2026-08-20T06:46:23.651830+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,3.417,0.9090909090909091,0.5882352941176471,0.7142857142857143,1.0,0.45454545454545453,0.29411764705882354,0.35714285714285715,13,1.0,3,3,11,0,3,48,48,0,0.5,-1,-1,3.17806,0.0,1.0,,,0,,3,4,1,0.714286,4,7,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,anon,20260820T064424Z,2026-08-20T06:46:24.429206+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,3.273,0.9166666666666666,0.6470588235294118,0.7586206896551724,1.0,0.5,0.35294117647058826,0.41379310344827586,12,1.0,3,3,12,0,3,48,48,0,0.5,-1,-1,2.97005,0.0,1.0,,,0,,3,3,1,0.714286,4,7,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:20.519084+00:00,study2_semantic,probe_skel_only,,none,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,7.333,0.9090909090909091,0.5882352941176471,0.7142857142857143,1.0,0.6363636363636364,0.4117647058823529,0.5,11,0.75,4,3,11,0,4,48,0,0,0.5,-1,-1,3.54254,0.0,1.0,,,,,,,,0.714286,4,7,0.5,0,0,,,,,,,,,
sachs,anon,20260820T064424Z,2026-08-20T06:46:25.689135+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260821,2654167568,11,17,300,150,4,3,17,17,success,,2.771,1.0,0.7058823529411765,0.8275862068965517,1.0,0.6666666666666666,0.47058823529411764,0.5517241379310345,9,1.0,2,3,12,0,2,48,48,0,0.551724,-1,-1,2.97005,0.00018,0.99999,,,0,,1,2,1,0.714286,4,7,0.5,1,2,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:26.347671+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,2.829,1.0,0.5294117647058824,0.6923076923076924,1.0,0.6666666666666666,0.35294117647058826,0.46153846153846156,11,1.0,2,3,9,0,2,48,48,0,0.461538,-1,-1,3.04453,-0.0,1.0,,,0,,4,4,1,0.692308,4,5,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:27.074678+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,3.079,1.0,0.5294117647058824,0.6923076923076924,1.0,0.6666666666666666,0.35294117647058826,0.46153846153846156,11,1.0,2,3,9,0,2,48,48,0,0.461538,-1,-1,3.04666,-0.0,1.0,,,0,,3,4,1,0.692308,4,5,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:27.705074+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,2.624,1.0,0.5882352941176471,0.7407407407407407,1.0,0.7,0.4117647058823529,0.5185185185185185,10,1.0,2,3,10,0,2,48,48,0,0.518519,-1,-1,3.1001,0.0,1.0,,,0,,3,3,1,0.692308,4,5,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:28.464498+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,2.08,1.0,0.7058823529411765,0.8275862068965517,1.0,0.75,0.5294117647058824,0.6206896551724139,8,1.0,2,3,12,0,2,48,48,0,0.62069,-1,-1,3.17805,0.0,1.0,,,0,,0,3,1,0.692308,4,5,0.5,0,3,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:27.856244+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,3.458,1.0,0.5882352941176471,0.7407407407407407,1.0,0.7,0.4117647058823529,0.5185185185185185,10,1.0,3,3,10,0,3,48,48,0,0.518519,-1,-1,3.17805,0.0,1.0,,,0,,1,2,1,0.692308,4,5,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:29.180919+00:00,study2_semantic,probe_skel_only,,none,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,2.681,1.0,0.5294117647058824,0.6923076923076924,1.0,0.6666666666666666,0.35294117647058826,0.46153846153846156,11,1.0,2,3,9,0,2,48,0,0,0.538462,-1,-1,3.17805,0.0,1.0,,,,,,,,0.692308,4,5,0.5,0,0,,,,,,,,,
sachs,shared,20260820T064424Z,2026-08-20T06:46:30.334233+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,1.737,1.0,0.7647058823529411,0.8666666666666666,1.0,0.7692307692307693,0.5882352941176471,0.6666666666666667,7,1.0,1,3,13,0,1,48,0,0,0.666667,-1,-1,3.17805,0.0,1.0,,,,,0,4,,0.692308,4,5,0.5,0,4,,,,,,,,,
sachs,anon,20260820T064424Z,2026-08-20T06:46:30.549807+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,2.549,1.0,0.5294117647058824,0.6923076923076924,1.0,0.6666666666666666,0.35294117647058826,0.46153846153846156,11,1.0,2,3,9,0,2,48,48,0,0.461538,-1,-1,3.04453,-0.0,1.0,,,0,,4,4,1,0.692308,4,5,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,anon,20260820T064424Z,2026-08-20T06:46:31.319921+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,2.383,1.0,0.5882352941176471,0.7407407407407407,1.0,0.7,0.4117647058823529,0.5185185185185185,10,1.0,2,3,10,0,2,48,48,0,0.518519,-1,-1,2.63381,0.0,1.0,,,0,,4,2,1,0.692308,4,5,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:33.708469+00:00,study2_semantic,oracle,,none,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,0.013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,3,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sachs,shared,20260820T064424Z,2026-08-20T06:46:33.724080+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,0.208,1.0,0.7058823529411765,0.8275862068965517,1.0,0.4166666666666667,0.29411764705882354,0.3448275862068966,12,1.0,3,3,12,0,3,,,,,,,,,,,,,,,,,0.827586,,,,,,,,,,,,,,
sachs,shared,20260820T064424Z,2026-08-20T06:46:30.158726+00:00,study2_semantic,probe_random_edits,,none,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,4.367,1.0,0.5294117647058824,0.6923076923076924,1.0,0.6666666666666666,0.35294117647058826,0.46153846153846156,11,1.0,3,3,9,0,3,48,0,0,0.461538,-1,-1,3.04595,-0.0,1.0,,,,,4,4,,0.692308,4,5,0.5,0,0,,,,,,,,,
sachs,anon,20260820T064424Z,2026-08-20T06:46:32.077920+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,3.085,1.0,0.5882352941176471,0.7407407407407407,1.0,0.7,0.4117647058823529,0.5185185185185185,10,1.0,2,3,10,0,2,48,48,0,0.518519,-1,-1,2.63381,0.0,1.0,,,0,,2,2,1,0.692308,4,5,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
sachs,anon,20260820T064424Z,2026-08-20T06:46:33.101873+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,2.836,1.0,0.7058823529411765,0.8275862068965517,1.0,0.75,0.5294117647058824,0.6206896551724139,8,1.0,2,3,12,0,2,48,48,0,0.62069,-1,-1,2.63381,0.0,1.0,,,0,,0,3,1,0.692308,4,5,0.5,0,3,0,0,0,0,0,0,0,0.0,0.0
sachs,anon,20260820T064424Z,2026-08-20T06:46:31.864964+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260822,2654167699,11,17,300,150,4,3,17,17,success,,4.502,1.0,0.5294117647058824,0.6923076923076924,1.0,0.6666666666666666,0.35294117647058826,0.46153846153846156,11,1.0,3,3,9,0,3,48,48,0,0.518519,-1,-1,3.05261,-0.0,1.0,,,0,,2,2,1,0.692308,4,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:34.528808+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,1.855,0.9230769230769231,0.7058823529411765,0.8000000000000002,1.0,0.6153846153846154,0.47058823529411764,0.5333333333333333,10,1.0,2,3,13,0,2,48,48,0,0.6,-1,-1,1.79176,0.0,1.0,,,0,,4,3,1,0.827586,4,8,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:35.168681+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,2.35,0.9230769230769231,0.7058823529411765,0.8000000000000002,1.0,0.6153846153846154,0.47058823529411764,0.5333333333333333,10,1.0,2,3,13,0,2,48,48,0,0.6,-1,-1,1.79176,0.0,1.0,,,0,,3,3,1,0.827586,4,8,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:33.938719+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,4.451,1.0,0.7058823529411765,0.8275862068965517,1.0,0.4166666666666667,0.29411764705882354,0.3448275862068966,12,1.0,2,3,12,0,2,48,48,0,0.413793,-1,-1,2.95371,0.00185,0.99981,,,0,,0,0,1,0.827586,4,8,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:35.942891+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,2.963,0.9230769230769231,0.7058823529411765,0.8000000000000002,1.0,0.5384615384615384,0.4117647058823529,0.4666666666666667,11,1.0,2,3,13,0,2,48,48,0,0.533333,-1,-1,1.79176,0.0,1.0,,,0,,2,2,1,0.827586,4,8,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:36.475848+00:00,study2_semantic,probe_skel_only,,none,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,4.048,1.0,0.7058823529411765,0.8275862068965517,1.0,0.5,0.35294117647058826,0.41379310344827586,11,1.0,2,3,12,0,2,48,0,0,0.413793,-1,-1,2.95371,0.0,1.0,,,,,,,,0.827586,4,8,0.5,0,0,,,,,,,,,
sachs,named,20260820T064424Z,2026-08-20T06:46:36.372029+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,4.927,1.0,0.7647058823529411,0.8666666666666666,1.0,0.46153846153846156,0.35294117647058826,0.4000000000000001,11,1.0,2,3,13,0,2,48,48,0,0.466667,-1,-1,2.9645,0.0,1.0,,,0,,1,2,1,0.827586,4,8,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
sachs,anon,20260820T064424Z,2026-08-20T06:46:40.530692+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,1.071,0.9230769230769231,0.7058823529411765,0.8000000000000002,1.0,0.5384615384615384,0.4117647058823529,0.4666666666666667,11,1.0,1,3,13,0,1,48,48,0,0.466667,-1,-1,1.09861,0.0,1.0,,,0,,4,2,1,0.827586,4,8,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,anon,20260820T064424Z,2026-08-20T06:46:38.909517+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,3.326,1.0,0.7647058823529411,0.8666666666666666,1.0,0.6923076923076923,0.5294117647058824,0.5999999999999999,8,1.0,2,3,13,0,2,48,48,0,0.666667,-1,-1,1.79425,0.0,1.0,,,0,,4,4,1,0.827586,4,8,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:37.546632+00:00,study2_semantic,probe_random_edits,,none,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,5.031,1.0,0.7058823529411765,0.8275862068965517,1.0,0.5,0.35294117647058826,0.41379310344827586,11,1.0,2,3,12,0,2,48,0,0,0.413793,-1,-1,2.95329,0.0,1.0,,,,,4,4,,0.827586,4,8,0.5,0,0,,,,,,,,,
sachs,shared,20260820T064424Z,2026-08-20T06:46:42.581309+00:00,study2_semantic,oracle,,none,-1,20260824,2654167961,11,17,300,150,4,3,17,17,success,,0.024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,3,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sachs,shared,20260820T064424Z,2026-08-20T06:46:42.607715+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260824,2654167961,11,17,300,150,4,3,17,17,success,,0.102,1.0,0.47058823529411764,0.6399999999999999,1.0,1.0,0.4117647058823529,0.5833333333333334,10,0.75,4,3,7,1,4,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,
sachs,anon,20260820T064424Z,2026-08-20T06:46:41.606177+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,2.009,0.9230769230769231,0.7058823529411765,0.8000000000000002,1.0,0.5384615384615384,0.4117647058823529,0.4666666666666667,11,1.0,2,3,13,0,2,48,48,0,0.6,-1,-1,1.79229,0.0,1.0,,,0,,3,3,1,0.827586,4,8,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,anon,20260820T064424Z,2026-08-20T06:46:42.241122+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,1.85,1.0,0.8235294117647058,0.9032258064516129,1.0,0.5,0.4117647058823529,0.45161290322580644,10,1.0,1,3,14,0,1,48,48,0,0.516129,-1,-1,1.04399,0.0,1.0,,,0,,0,2,1,0.827586,4,8,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:38.396287+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,6.312,1.0,0.9411764705882353,0.9696969696969697,1.0,0.9375,0.8823529411764706,0.9090909090909091,2,1.0,3,3,16,0,3,48,0,0,0.909091,-1,-1,2.8769,-0.0,1.0,,,,,0,4,,0.827586,4,8,0.5,0,4,,,,,,,,,
sachs,anon,20260820T064424Z,2026-08-20T06:46:41.302100+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260823,2654167830,11,17,300,150,4,3,17,17,success,,3.835,1.0,0.7058823529411765,0.8275862068965517,1.0,0.4166666666666667,0.29411764705882354,0.3448275862068966,12,1.0,2,3,12,0,2,48,48,0,0.413793,-1,-1,2.95329,0.0,1.0,,,0,,4,0,1,0.827586,4,8,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:42.715874+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260824,2654167961,11,17,300,150,4,3,17,17,success,,3.788,1.0,0.5294117647058824,0.6923076923076924,1.0,0.6666666666666666,0.35294117647058826,0.46153846153846156,11,0.75,4,3,9,0,4,48,48,0,0.538462,-1,-1,3.17805,0.5266,0.78024,,,0,,4,1,1,0.64,8,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:44.711689+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260824,2654167961,11,17,300,150,4,3,17,17,success,,3.118,1.0,0.5294117647058824,0.6923076923076924,1.0,0.5555555555555556,0.29411764705882354,0.3846153846153846,12,1.0,3,3,9,0,3,48,48,0,0.461538,-1,-1,3.17805,0.0,1.0,,,0,,1,3,1,0.64,8,0,0.5,0,3,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:43.620980+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260824,2654167961,11,17,300,150,4,3,17,17,success,,4.718,1.0,0.47058823529411764,0.6399999999999999,1.0,0.75,0.35294117647058826,0.48,11,0.75,4,3,8,0,4,48,48,0,0.48,-1,-1,3.8712,0.0,1.0,,,0,,4,0,1,0.64,8,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:44.093874+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260824,2654167961,11,17,300,150,4,3,17,17,success,,4.826,1.0,0.47058823529411764,0.6399999999999999,1.0,0.5,0.23529411764705882,0.31999999999999995,13,0.75,4,3,8,0,4,48,48,0,0.4,-1,-1,3.17805,0.69315,0.5,,,0,,4,4,1,0.64,8,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
sachs,named,20260820T064424Z,2026-08-20T06:46:45.141076+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260824,2654167961,11,17,300,150,4,3,17,17,success,,4.159,1.0,0.7058823529411765,0.8275862068965517,1.0,0.6666666666666666,0.47058823529411764,0.5517241379310345,9,0.75,4,3,12,0,4,48,48,0,0.62069,-1,-1,3.17805,0.5266,0.78024,,,0,,0,4,1,0.64,8,0,0.5,0,4,0,0,0,0,0,0,0,0.0,0.0
sachs,shared,20260820T064424Z,2026-08-20T06:46:46.507962+00:00,study2_semantic,probe_skel_only,,none,-1,20260824,2654167961,11,17,300,150,4,3,17,17,success,,5.201,1.0,0.47058823529411764,0.6399999999999999,1.0,0.75,0.35294117647058826,0.48,11,0.75,4,3,8,0,4,48,0,0,0.48,-1,-1,3.8712,0.0,1.0,,,,,,,,0.64,8,0,0.5,0,0,,,,,,,,,
sachs,shared,20260820T064424Z,2026-08-20T06:46:48.346733+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260824,2654167961,11,17,300,150,4,3,17,17,success,,4.012,1.0,0.7058823529411765,0.8275862068965517,1.0,0.5833333333333334,0.4117647058823529,0.4827586206896552,10,0.75,4,3,12,0,4,48,0,0,0.551724,-1,-1,3.17805,0.6029,0.70916,,,,,0,4,,0.64,8,0,0.5,0,4,,,,,,,,,
